JrId	JournalTitle	NlmId	MedAbbr	IsoAbbr	ISSN (Print)	ISSN (Online)
6656	The Proceedings of the Nutrition Society	7505881	Proc Nutr Soc	Proc Nutr Soc	0029-6651	1475-2719
38723	Proceedings of the Oklahoma Academy of Science	7505882	Proc Okla Acad Sci	Proc Okla Acad Sci	0078-4303	
30458	Proceedings of the Royal Institution of Great Britain	7505886	Proc R Inst G B	Proc R Inst G B	0035-8959	
6658	Proceedings of the Royal Irish Academy. Section B: Biological, geological, and chemical science	7505887	Proc R Ir Acad B	Proc R Ir Acad B	0035-8983	
33673	Proceedings of the Royal Society of London. Series A, Mathematical and physical sciences	7505888	Proc R Soc Lond A Math Phys Sci	Proc R Soc Lond A Math Phys Sci	0950-1207	2053-9150
6660	Proceedings of the Royal Society of London. Series B, Biological sciences	7505889	Proc R Soc Lond B Biol Sci	Proc R Soc Lond B Biol Sci	0950-1193	2053-9185
6663	Proceedings of the Royal Society of Medicine	7505890	Proc R Soc Med	Proc R Soc Med	0035-9157	
6664	Proceedings of the Rudolf Virchow Medical Society in the City of New York	7505891	Proc Rudolf Virchow Med Soc City N Y	Proc Rudolf Virchow Med Soc City N Y	0080-4797	
6665	Proceedings of the Society for Experimental Biology and Medicine. Society for Experimental Biology and Medicine (New York, N.Y.)	7505892	Proc Soc Exp Biol Med	Proc Soc Exp Biol Med	0037-9727	1525-1373
40310	Proceedings of the South Dakota Academy of Science	7505894	Proc S Dak Acad Sci	Proc S Dak Acad Sci	0096-378X	
6670	Proceedings of the Weekly Seminar in Neurology	7505898	Proc Wkly Semin Neurol	Proc Wkly Semin Neurol		
6669	Proceedings of the Western Pharmacology Society	7505899	Proc West Pharmacol Soc	Proc West Pharmacol Soc	0083-8969	
37060	Proceedings, annual meeting - New Jersey Mosquito Extermination Association	7505904	Proc Annu Meet N J Mosqu Exterm Assoc	Proc Annu Meet N J Mosqu Exterm Assoc		
30568	Psychopharmacology Service Center bulletin	7505919	Psychopharmacol Serv Cent Bull	Psychopharmacol Serv Cent Bull	0376-0162	
6915	Research publications - Association for Research in Nervous and Mental Disease	7505942	Res Publ Assoc Res Nerv Ment Dis	Res Publ Assoc Res Nerv Ment Dis	0091-7443	
30566	Revista da Associacao Medica de Minas Gerais	7505949	Rev Assoc Med Minas Gerais	Rev Assoc Med Minas Gerais	0004-525X	
30567	Revista da Associacao Medica do Rio Grande do Sul	7505950	Rev Assoc Med Rio Grande Do Sul	Rev Assoc Med Rio Grande Do Sul	0004-5268	
6948	Revista da Associacao Medica Brasileira	7505951	Rev Assoc Med Bras	Rev Assoc Med Bras	0004-5241	
7097	Revista da Faculdade de Farmacia e Odontologia de Araraquara	7505953	Rev Fac Farm Odontol Araraquara	Rev Fac Farm Odontol Araraquara	0014-6684	
7101	Revista da Faculdade de Odontologia de Aracatuba	7505954	Rev Fac Odontol Aracatuba	Rev Fac Odontol Aracatuba	0300-1350	
33574	Revista de la Asociacion Bioquimica Argentina. Asociacion Bioquimica Argentina	7505957	Rev Asoc Bioquim Argent	Rev Asoc Bioquim Argent	0004-4768	
6980	Revista de la Asociacion Mexicana de Enfermeras	7505959	Rev Asoc Mex Enferm	Rev Asoc Mex Enferm		
6978	Revista de la Asociacion Medica Argentina	7505961	Rev Asoc Med Argent	Rev Asoc Med Argent	0004-4830	
6982	Revista de la Asociacion Odontologica de Costa Rica	7505962	Rev Asoc Odontol Costa Rica	Rev Asoc Odontol Costa Rica	0066-8575	
6981	Revista de la Asociacion Odontologica Argentina	7505963	Rev Asoc Odontol Argent	Rev Asoc Odontol Argent	0004-4881	
7092	Revista de la Facultad de Ciencias Medicas de Cordoba	7505966	Rev Fac Cienc Med Cordoba	Rev Fac Cienc Med Cordoba		
7102	Revista de la Facultad de Odontologia de la Universidad Nacional de Colombia	7505968	Rev Fac Odontol Univ Nac Colomb	Rev Fac Odontol Univ Nac Colomb	0029-8409	
7106	Revista de la Federacion Odontologica Colombiana	7505969	Rev Fed Odontol Colomb	Rev Fed Odontol Colomb	0046-354X	
31559	Revista de Viernes Medico	7505973	Rev Viernes Med	Rev Viernes Med	0504-2372	
7047	Revista del Colegio Estomatologico de Guatemala	7505978	Rev Col Estomatol Guatem	Rev Col Estomatol Guatem	0069-5157	
3537	Revista del Colegio Nacional de Enfermeras	7505980	Rev Col Nac Enferm	Rev Col Nac Enferm	0045-7329	
30564	Revista del Hospital del Nino	7505982	Rev Hosp Nino (Lima)	Rev Hosp Nino (Lima)	0301-3790	
7141	Revista del Instituto Nacional de Cancerologia	7505984	Rev Inst Nac Cancerol (Mex)	Rev Inst Nac Cancerol (Mex)	0534-3828	
30565	Revista do Instituto Adolfo Lutz	7505986	Rev Inst Adolfo Lutz	Rev Inst Adolfo Lutz	0073-9855	
31508	Revista do Servico Nacional de Tuberculose	7505988	Rev Serv Nac Tubers	Rev Serv Nac Tubers	0520-8734	
7316	Rivista dell'Istituto sieroterapico italiano	7505994	Riv Ist Sieroter Ital	Riv Ist Sieroter Ital	0300-9904	
5226	The Royal Institute of Public Health and Hygiene journal	7506003	R Inst Public Health Hyg J	R Inst Public Health Hyg J		
7358	Rozprawy Wydzialu Nauk Medycznych	7506005	Rozpr Wydz Nauk Med	Rozpr Wydz Nauk Med	0079-3558	
1280	Shika Kiso Igakkai zasshi = Japanese journal of oral biology	7506047	Shika Kiso Igakkai Zasshi	Shika Kiso Igakkai Zasshi	0385-0137	
7641	Somatic cell genetics	7506054	Somatic Cell Genet	Somatic Cell Genet	0098-0366	
4184	Special report series - Indian Council of Medical Research	7506056	Spec Rep Ser Indian Counc Med Res	Spec Rep Ser Indian Counc Med Res	0073-6325	
7832	Transactions & studies of the College of Physicians of Philadelphia	7506084	Trans Stud Coll Physicians Phila	Trans Stud Coll Physicians Phila	0010-1087	
7784	Transactions - American Academy of Ophthalmology and Otolaryngology. American Academy of Ophthalmology and Otolaryngology	7506085	Trans Am Acad Ophthalmol Otolaryngol	Trans Am Acad Ophthalmol Otolaryngol	0002-7154	
7794	Transactions - American Society for Artificial Internal Organs	7506088	Trans Am Soc Artif Intern Organs	Trans Am Soc Artif Intern Organs	0066-0078	
31297	Transactions - American Society of Ophthalmologic and Otolaryngologic Allergy	7506089	Trans Am Soc Ophthalmol Otolaryngol Allergy	Trans Am Soc Ophthalmol Otolaryngol Allergy	0066-0655	
7801	Transactions - Indiana Academy of Ophthalmology and Otolaryngology	7506092	Trans Indiana Acad Ophthalmol Otolaryngol	Trans Indiana Acad Ophthalmol Otolaryngol	0073-6740	
7813	Transactions - Pennsylvania Academy of Ophthalmology and Otolaryngology	7506093	Trans Pa Acad Ophthalmol Otolaryngol	Trans Pa Acad Ophthalmol Otolaryngol	0048-3206	
7785	Transactions of the American Association of Genito-Urinary Surgeons	7506098	Trans Am Assoc Genitourin Surg	Trans Am Assoc Genitourin Surg	0065-7204	
20770	Transactions of the American Fisheries Society	7506101	Trans Am Fish Soc	Trans Am Fish Soc	0002-8487	1548-8659
34734	Transactions of the American Gynecological Society	7506102	Trans Am Gynecol Soc	Trans Am Gynecol Soc	0065-8480	
7789	Transactions of the American Laryngological, Rhinological and Otological Society, Inc	7506103	Trans Am Laryngol Rhinol Otol Soc	Trans Am Laryngol Rhinol Otol Soc	0065-9037	
7790	Transactions of the American Microscopical Society	7506104	Trans Am Microsc Soc	Trans Am Microsc Soc	0003-0023	
7791	Transactions of the American Neurological Association	7506105	Trans Am Neurol Assoc	Trans Am Neurol Assoc	0065-9479	
7792	Transactions of the American Ophthalmological Society	7506106	Trans Am Ophthalmol Soc	Trans Am Ophthalmol Soc	0065-9533	1545-6110
7793	Transactions of the American Otological Society	7506107	Trans Am Otol Soc	Trans Am Otol Soc	0096-6851	
7795	Transactions of the Association of American Physicians	7506109	Trans Assoc Am Physicians	Trans Assoc Am Physicians	0066-9458	
7796	The Transactions of the Association of Industrial Medical Officers	7506110	Trans Assoc Ind Med Off	Trans Assoc Ind Med Off		
7797	Transactions of the Association of Life Insurance Medical Directors of America	7506111	Trans Assoc Life Insur Med Dir Am	Trans Assoc Life Insur Med Dir Am	0066-9598	
7798	Transactions of the Australian College of Ophthalmologists	7506112	Trans Aust Coll Ophthalmol	Trans Aust Coll Ophthalmol	0067-1789	
30563	Transactions of the Canadian Ophthalmological Society	7506115	Trans Can Opthalmolog Soc	Trans Can Opthalmolog Soc	0068-9408	
7804	Transactions of the Kansas Academy of Science. Kansas Academy of Science	7506117	Trans Kans Acad Sci	Trans Kans Acad Sci	0022-8443	
7805	Transactions of the Medical Society of London	7506118	Trans Med Soc Lond	Trans Med Soc Lond	0076-6011	
7806	Transactions of the New England Obstetrical and Gynecological Society	7506119	Trans N Engl Obstet Gynecol Soc	Trans N Engl Obstet Gynecol Soc	0091-6587	
7807	Transactions of the New York Academy of Sciences	7506121	Trans N Y Acad Sci	Trans N Y Acad Sci	0028-7113	2164-0947
7809	Transactions of the Ophthalmological Society of Australia	7506123	Trans Ophthalmol Soc Aust	Trans Ophthalmol Soc Aust		
7811	Transactions of the Ophthalmological Society of New Zealand	7506124	Trans Ophthalmol Soc N Z	Trans Ophthalmol Soc N Z	0300-8983	
7817	Transactions of the Pacific Coast Obstetrical and Gynecological Society	7506125	Trans Pac Coast Obstet Gynecol Soc	Trans Pac Coast Obstet Gynecol Soc	0078-7442	
7824	Transactions of the Pacific Coast Oto-Ophthalmological Society annual meeting	7506126	Trans Pac Coast Otoophthalmol Soc Annu Meet	Trans Pac Coast Otoophthalmol Soc Annu Meet	0097-0093	
46049	Transactions of the Royal Society of Canada. Sections 1, 2, and 3 = Memoires de la Societe royale du Canada. Sections 1, 2, et 3	7506128	Trans R Soc Can (1963)	Trans R Soc Can (1963)		
7828	Transactions of the Royal Society of Tropical Medicine and Hygiene	7506129	Trans R Soc Trop Med Hyg	Trans R Soc Trop Med Hyg	0035-9203	1878-3503
7829	The Transactions of the Society of Occupational Medicine	7506130	Trans Soc Occup Med	Trans Soc Occup Med	0037-9972	
31176	Travaux des Laboratoires de matiere medicale et de pharmacie galenique de la Faculte de pharmacie de Paris	7506134	Trav Lab Matiere Med Pharm Galenique Fac Pharm Paris	Trav Lab Matiere Med Pharm Galenique Fac Pharm Paris		
23312	Veroffentlichungen der Internationalen Gesellschaft fur Geschichte der Pharmazie e. V	7506152	Veroff Int Ges Gesch Pharm	Veroff Int Ges Gesch Pharm	0074-9729	
7968	Vestnik Akademii meditsinskikh nauk SSSR	7506153	Vestn Akad Med Nauk SSSR	Vestn Akad Med Nauk SSSR	0002-3027	
34735	Year book - Royal Society of Edinburgh	7506168	Year B R Soc Edinb	Year B R Soc Edinb	0080-4576	
1919	Brain and language	7506220	Brain Lang	Brain Lang	0093-934X	1090-2155
3784	Der Freie Zahnarzt	7506270	Freie Zahnarzt	Freie Zahnarzt	0340-1766	2190-3824
5698	Monatsschrift deutscher Zahnarzte: der freie Zahnarzt	7506349	Monatsschr Dtsch Zahnarzte Freie Zahnarzt	Monatsschr Dtsch Zahnarzte Freie Zahnarzt	0047-7842	
7260	Medecine interne	7506353	Med Interne	Med Interne	0377-1202	
7262	Neurologie et psychiatrie	7506358	Neurol Psychiatr (Bucur)	Neurol Psychiatr (Bucur)	0259-6326	
6333	Oto-rino-laringologie	7506370	Otorinolaringologie	Otorinolaringologie	0030-6649	
7036	Revista de chirurgie, oncologie, radiologie, o. r. l., oftalmologie, stomatologie. Seria: Oftalmologie	7506415	Rev Chir Oncol Radiol O R L Oftalmol Stomatol Ser Oftalmol	Rev Chir Oncol Radiol O R L Oftalmol Stomatol Ser Oftalmol	1220-0859	
475	The American nurse	7506499	Am Nurse	Am Nurse	0098-1486	
33556	ADA forecast	7506508	ADA Forecast	ADA Forecast	0001-0847	
25878	Canadian psychological review. Psychologie canadienne	7506522	Can Psychol Rev	Can Psychol Rev	0318-2096	
2756	Cancer biochemistry biophysics	7506524	Cancer Biochem Biophys	Cancer Biochem Biophys	0305-7232	
3487	Edinburgh Dental Hospital gazette	7506567	Edinb Dent Hosp Gaz	Edinb Dent Hosp Gaz	0013-0907	
3515	ENLB. Emergency nurse legal bulletin	7506581	ENLB Emerg Nurse Leg Bull	ENLB Emerg Nurse Leg Bull	0098-1516	
5644	Medical and pediatric oncology	7506654	Med Pediatr Oncol	Med Pediatr Oncol	0098-1532	1096-911X
5750	Medicolegal news	7506659	Medicoleg News	Medicoleg News	0097-0085	
6724	La Prophylaxie sanitaire et morale	7506701	Prophyl Sanit Morale	Prophyl Sanit Morale	0337-0208	
23174	Social studies of science	7506743	Soc Stud Sci	Soc Stud Sci	0306-3127	1460-3659
130	Acta neurologica. Quaderni	7506814	Acta Neurol Quad (Napoli)	Acta Neurol Quad (Napoli)	0515-2976	
30562	Anais da Faculdade de Farmacia do Porto	7506826	An Fac Farm Porto	An Fac Farm Porto		
499	Anales - Instituto de Investigaciones Odontologicas, Universidad del Zulia	7506829	An Inst Invest Odontol (Maracaibo)	An Inst Invest Odontol (Maracaibo)		
31428	Anales de la Casa de Salud Valdecilla	7506830	An Casa Salud Valdecilla	An Casa Salud Valdecilla	0301-3839	
493	Anales de la Facultad de Medicina, Universidad de la Republica, Montevideo, Uruguay	7506831	An Fac Med Univ Repub Montev Urug	An Fac Med Univ Repub Montev Urug	0365-2297	
494	Anales de la Facultad de Odontologia	7506832	An Fac Odontol	An Fac Odontol	0797-034X	
22094	Anales de la Facultad de Quimica y Farmacia	7506833	An Fac Quim Farm (Santiago)	An Fac Quim Farm (Santiago)	0300-9912	
27994	"Anali Klinicke bolnice ""Dr M. Stojanovic"""	7506840	An Klin Bol Dr M Stojanovic	An Klin Bol Dr M Stojanovic	0301-2255	
23173	Annales de la Societe belge d'histoire des hopitaux	7506847	Ann Soc Belg Hist Hop	Ann Soc Belg Hist Hop	0583-8142	
30449	Annales de la Societe belge de medecine tropicale (1920)	7506848	Ann Soc Belg Med Trop (1920)	Ann Soc Belg Med Trop (1920)	0365-6527	
644	Annales de la Societe royale des sciences medicales et naturelles de Bruxelles	7506850	Ann Soc R Sci Med Nat Brux	Ann Soc R Sci Med Nat Brux	0772-3997	
550	Annales Academiae Medicae Stetinensis. Suplement	7506853	Ann Acad Med Stetin Supl	Ann Acad Med Stetin Supl	1427-4930	
548	Annales Academiae Medicae Stetinensis	7506854	Ann Acad Med Stetin	Ann Acad Med Stetin	1427-440X	
30560	Annali della Facolta di medicina e chirurgia della Universita degli studi di Perugia	7506856	Ann Fac Med Chir Univ Studi Perugia	Ann Fac Med Chir Univ Studi Perugia	0365-2270	
611	Annals of the New York Academy of Sciences	7506858	Ann N Y Acad Sci	Ann N Y Acad Sci	0077-8923	1749-6632
630	Annals of the Royal College of Surgeons of England	7506860	Ann R Coll Surg Engl	Ann R Coll Surg Engl	0035-8843	1478-7083
747	Archiv fur die gesamte Virusforschung	7506868	Arch Gesamte Virusforsch	Arch Gesamte Virusforsch	0003-9012	
852	Archives of virology	7506870	Arch Virol	Arch Virol	0304-8608	1432-8798
30561	Archivos de la Sociedad Oftalmologica Hispano-Americana	7506872	Archivos Soc Oftalmol Hisp Am	Archivos Soc Oftalmol Hisp Am	0365-7051	
870	Arquivos do Centro de Estudos da Faculdade de Odontologia da U. F. M. G	7506873	Arq Cent Estud Fac Odontol UFMG (Belo Horiz)	Arq Cent Estud Fac Odontol UFMG (Belo Horiz)	0004-2838	
867	Arquivos do Centro de Estudos do curso de odontologia	7506874	Arq Cent Estud Curso Odontol	Arq Cent Estud Curso Odontol	0102-5902	
893	Atti della Accademia dei fisiocritici in Siena. Sezione medico-fisica	7506880	Atti Accad Fisiocrit Siena Med Fis	Atti Accad Fisiocrit Siena Med Fis	0065-0722	
900	Atti della Societa italiana di cardiologia	7506884	Atti Soc Ital Cardiol	Atti Soc Ital Cardiol	0081-069X	
1019	Biochemical Society symposium	7506896	Biochem Soc Symp	Biochem Soc Symp	0067-8694	1744-1439
3328	Biochemical Society transactions	7506897	Biochem Soc Trans	Biochem Soc Trans	0300-5127	1470-8752
1372	Boletim - Faculdade de Odontologia de Piracicaba	7506906	Bol Fac Odontol Piracicaba	Bol Fac Odontol Piracicaba		
30559	Boletines de la Sociedad de Cirugia de Rosario	7506919	Bol Soc Cir Rosario	Bol Soc Cir Rosario	0037-8526	
31558	Boletines y trabajos - Sociedad Argentina de Cirujanos	7506922	Bol Tr Soc Argent Cir	Bol Tr Soc Argent Cir	0325-089X	
38005	Boletin de la Sociedad de Biologia de Concepcion	7506929	Bol Soc Biol Concepc	Bol Soc Biol Concepc	0037-850X	
31511	Boletin de la Sociedad Catalana de Pediatria	7506930	Bol Soc Catalana Pediatr	Bol Soc Catalana Pediatr	0304-498X	
1502	Boletin de la Sociedad Dental de Guatemala	7506932	Bol Soc Dent Guatem	Bol Soc Dent Guatem	0081-0614	
23172	Boletin de la Sociedad Espanola de Historia de la Farmacia	7506933	Bol Soc Esp Hist Farm	Bol Soc Esp Hist Farm	0583-7472	
23171	Boletin de la Sociedad Espanola de Historia de la Medicina	7506934	Bol Soc Esp Hist Med	Bol Soc Esp Hist Med	0583-7480	
30558	Boletin de la Sociedad Quimica del Peru	7506935	Bol Soc Quim Peru	Bol Soc Quim Peru	0037-8623	
31296	Boletin de la Sociedad Valenciana de Pediatria	7506937	Bol Soc Valencia Pediatr	Bol Soc Valencia Pediatr	0489-3824	
1398	Boletin del Instituto de Estudios Medicos y Biologicos, Universidad Nacional Autonoma de Mexico	7506943	Bol Inst Estud Med Biol Univ Nac Auton Mex	Bol Inst Estud Med Biol Univ Nac Auton Mex	0366-1695	
40147	Bollettino - Societa medico-chirurgica di Modena	7506956	Boll Soc Med Chir Modena	Boll Soc Med Chir Modena	0366-3434	
30555	Bollettino - Societa medico-chirurgica di Pisa	7506957	Boll Soc Med Chir Pisa	Boll Soc Med Chir Pisa		
1568	Bollettino della Societa italiana di biologia sperimentale	7506962	Boll Soc Ital Biol Sper	Boll Soc Ital Biol Sper	0037-8771	2284-0230
1576	Bollettino della Societa italiana di cardiologia	7506963	Boll Soc Ital Cardiol	Boll Soc Ital Cardiol	0037-878X	
30556	Bollettino della Societa medico chirurgica bresciana	7506969	Boll Soc Med Chir Bresciana	Boll Soc Med Chir Bresciana		
31557	Bollettino e memorie della Societa piemontese di chirurgia	7506972	Boll Mem Soc Piemont Chir	Boll Mem Soc Piemont Chir	0366-1970	
30557	Bollettino e memorie della Societa tosco-umbra di chirurgia	7506973	Boll Mem Soc Tosco Umbra Chir	Boll Mem Soc Tosco Umbra Chir		
1766	The British journal of cancer. Supplement	7506975	Br J Cancer Suppl	Br J Cancer Suppl	0306-9443	
31630	Bulletin - Institute for Medical Research, Kuala Lumpur	7506980	Bull Inst Med Res Kuala Lumpur	Bull Inst Med Res Kuala Lumpur	0127-273X	
2532	Bulletin - San Diego County Dental Society	7506992	Bull San Diego Cty Dent Soc	Bull San Diego Cty Dent Soc	0036-4010	
34346	Bulletin - San Diego County Medical Society	7506993	Bull S Diego Cty Med Soc	Bull S Diego Cty Med Soc		
34347	Bulletin - Sangamon County Medical Society	7506994	Bull Sangamon Cty Med Soc	Bull Sangamon Cty Med Soc		
31171	Bulletin of the School of Medicine (Baltimore, Md.)	7506995	Bull Sch Med Univ Md	Bull Sch Med Univ Md	1048-9614	
37209	Bulletin - Spokane County Medical Society	7507002	Bull Spokane Cty Med Soc	Bull Spokane Cty Med Soc		
2644	Bulletin - Tennessee Nurses Association	7507004	Bull Tenn Nurses Assoc	Bull Tenn Nurses Assoc	0040-3342	
33748	Bulletin de l'Ordre des medecins	7507009	Bull Ordre Med	Bull Ordre Med	0030-4565	
31526	Bulletin de la Societe de pharmacie de Bordeaux	7507010	Bull Soc Pharm Bord	Bull Soc Pharm Bord	0037-9093	
30554	Bulletin de la Societe des amis des sciences et des lettres de Poznan. Seria C: Medecine	7507011	Bull Soc Amis Sci (Med) (Poznan)	Bull Soc Amis Sci (Med) (Poznan)	0551-7516	
